MS SubClass,Overall Qual,Year Built,Year Remod/Add,BsmtFin Type 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,SalePrice,SaleDate,House Age,Remodel Age,Age Bucket,Total SF,Total SF Plus Garage,Total Baths,Price per SF,Qual x SF,Season Sold,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,House Style__2Story,House Style__Other,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Normal,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN
20,8,1976,1976,LwQ,966.0,1743,1743,0,1976.0,Fin,2.0,529.0,279000,2007-05-01,31,31,30-60,2709.0,3238.0,0.5,102.99003322259136,21672.0,Spring,4,4.0,5,4,2.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
20,5,1994,1994,ALQ,1022.0,1022,1022,1,1995.0,Unf,2.0,747.0,139500,2007-08-01,13,13,11-30,2044.0,2791.0,1.0,68.24853228962817,10220.0,Summer,3,4.0,4,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
20,5,1994,1994,GLQ,990.0,990,990,1,1996.0,Unf,1.0,299.0,126000,2007-04-01,13,13,11-30,1980.0,2279.0,1.0,63.63636363636363,9900.0,Spring,3,4.0,4,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,6,1995,1995,ALQ,1200.0,1200,1200,2,1995.0,RFn,2.0,521.0,177500,2007-08-01,12,12,11-30,2400.0,2921.0,2.0,73.95833333333333,14400.0,Summer,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
60,6,1997,2006,GLQ,635.0,646,1308,2,1997.0,RFn,2.0,497.0,175000,2007-05-01,10,1,≤10,1943.0,2440.0,2.5,90.06690684508492,11658.0,Spring,3,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,6,1998,1998,GLQ,794.0,882,1796,2,1998.0,RFn,2.0,546.0,211000,2007-05-01,9,9,≤10,2590.0,3136.0,2.5,81.46718146718146,15540.0,Spring,3,4.0,5,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
20,5,1994,1994,GLQ,990.0,990,990,1,1995.0,Unf,1.0,384.0,146000,2007-07-01,13,13,11-30,1980.0,2364.0,1.0,73.73737373737374,9900.0,Summer,3,4.0,5,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
20,5,1996,1996,ALQ,1097.0,1097,1097,1,1996.0,Unf,1.0,242.0,147900,2007-07-01,11,11,11-30,2194.0,2436.0,1.5,67.41112123974476,10970.0,Summer,3,4.0,5,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
20,4,1994,1995,GLQ,990.0,990,990,1,,,0.0,0.0,123600,2007-08-01,13,12,11-30,1980.0,1980.0,1.0,62.42424242424242,7920.0,Summer,3,4.0,5,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
60,6,1997,1997,GLQ,824.0,905,1786,2,1997.0,RFn,2.0,684.0,204750,2007-05-01,10,10,≤10,2610.0,3294.0,2.5,78.44827586206897,15660.0,Spring,3,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,1999,1999,GLQ,988.0,988,1873,2,1999.0,RFn,2.0,597.0,235500,2007-03-01,8,8,≤10,2861.0,3458.0,2.5,82.31387626703949,20027.0,Spring,4,4.0,5,4,3.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
60,7,1998,1999,GLQ,853.0,853,1753,2,1998.0,RFn,2.0,534.0,217000,2007-03-01,9,8,≤10,2606.0,3140.0,2.5,83.26937835763623,18242.0,Spring,4,4.0,5,3,2.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
60,7,2001,2001,Unf,845.0,845,1690,2,2001.0,RFn,2.0,517.0,190550,2007-02-01,6,6,≤10,2535.0,3052.0,2.5,75.16765285996055,17745.0,Winter,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,2000,2000,GLQ,985.0,985,1842,2,2000.0,Fin,2.0,486.0,217500,2007-07-01,7,7,≤10,2827.0,3313.0,2.5,76.93668199504775,19789.0,Summer,4,4.0,5,4,3.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,2003,2003,GLQ,1453.0,1479,1479,2,2003.0,RFn,2.0,558.0,226000,2007-06-01,4,4,≤10,2932.0,3490.0,2.0,77.08049113233288,20524.0,Summer,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,2003,2003,Unf,840.0,840,1668,2,2003.0,RFn,2.0,500.0,180000,2007-09-01,4,4,≤10,2508.0,3008.0,2.5,71.77033492822966,17556.0,Fall,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,5,1974,1974,BLQ,864.0,894,894,1,1974.0,Unf,2.0,440.0,131000,2007-08-01,33,33,30-60,1758.0,2198.0,1.0,74.5164960182025,8790.0,Summer,3,4.0,3,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
80,5,1976,1976,GLQ,1015.0,1025,1025,2,1979.0,Unf,2.0,370.0,153500,2007-07-01,31,31,30-60,2040.0,2410.0,2.0,75.24509803921569,10200.0,Summer,3,4.0,3,3,2.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
80,5,1977,1977,ALQ,995.0,1009,1009,2,1977.0,Unf,2.0,576.0,160000,2007-06-01,30,30,11-30,2004.0,2580.0,2.0,79.84031936127745,10020.0,Summer,3,3.0,3,3,2.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,5,1977,1977,ALQ,1040.0,1040,1040,1,1977.0,Unf,2.0,748.0,134900,2007-01-01,30,30,11-30,2080.0,2828.0,1.5,64.85576923076923,10400.0,Winter,3,4.0,3,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
20,5,1977,1977,Rec,876.0,907,907,1,1977.0,RFn,1.0,308.0,130000,2007-01-01,30,30,11-30,1783.0,2091.0,1.0,72.91082445316881,8915.0,Winter,3,4.0,3,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
20,5,1975,1975,BLQ,864.0,879,879,1,1975.0,Unf,2.0,440.0,120000,2007-09-01,32,32,30-60,1743.0,2183.0,1.0,68.84681583476764,8715.0,Fall,3,3.0,3,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
20,5,1972,1972,LwQ,882.0,882,882,1,1980.0,Unf,2.0,461.0,112500,2007-03-01,35,35,30-60,1764.0,2225.0,1.0,63.775510204081634,8820.0,Spring,3,3.0,3,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
20,5,1975,1975,BLQ,969.0,969,969,1,1975.0,Unf,2.0,440.0,122000,2007-01-01,32,32,30-60,1938.0,2378.0,1.5,62.95149638802889,9690.0,Winter,3,3.0,3,3,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
20,5,1972,2000,ALQ,864.0,864,864,1,1977.0,Fin,2.0,576.0,127000,2007-09-01,35,7,30-60,1728.0,2304.0,1.0,73.49537037037037,8640.0,Fall,3,3.0,4,5,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,4,1972,2006,Rec,385.0,875,875,1,1975.0,Unf,2.0,728.0,117000,2007-10-01,35,1,30-60,1260.0,1988.0,1.0,92.85714285714286,5040.0,Fall,3,3.0,4,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
20,8,2004,2005,GLQ,2000.0,2000,2000,2,2004.0,Fin,3.0,888.0,305900,2007-07-01,3,2,≤10,4000.0,4888.0,2.0,76.475,32000.0,Summer,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
60,8,2002,2002,Unf,1284.0,1284,2169,2,2002.0,RFn,2.0,647.0,228500,2007-08-01,5,5,≤10,3453.0,4100.0,2.5,66.17434115262091,27624.0,Summer,4,4.0,5,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,2000,2000,GLQ,1673.0,1673,1673,2,2000.0,RFn,2.0,583.0,270000,2007-01-01,7,7,≤10,3346.0,3929.0,2.0,80.69336521219367,23422.0,Winter,4,3.0,5,4,3.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,2002,2002,Unf,1459.0,1459,1459,2,2002.0,RFn,2.0,527.0,192000,2007-09-01,5,5,≤10,2918.0,3445.0,2.0,65.79849211788897,20426.0,Fall,4,4.0,5,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
60,7,2003,2003,GLQ,979.0,992,1932,2,2003.0,RFn,2.0,610.0,213000,2007-06-01,4,4,≤10,2911.0,3521.0,2.5,73.17073170731707,20377.0,Summer,4,4.0,5,4,4.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
60,7,2002,2002,Unf,860.0,860,1729,2,2002.0,Fin,2.0,542.0,200000,2007-08-01,5,5,≤10,2589.0,3131.0,2.5,77.2499034376207,18123.0,Summer,4,4.0,5,4,0.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
60,8,1998,1999,GLQ,1028.0,1210,2452,2,1998.0,Fin,2.0,683.0,267000,2007-05-01,9,8,≤10,3480.0,4163.0,2.5,76.72413793103448,27840.0,Spring,4,4.0,5,4,3.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
